Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
0.48534527900700186,0.66723291300154,0.19895580937651594,0.3510332948533044,0.11398279947366674,0.4254943283758311,0.40129594102173927,0.30924186962637945,0.4360280358521999,0.7071459911934778,0.0,0.5754445355720813,0.3518875573293873
0.7547111370257769,0.3815371155252927,0.4297742456059391,0.6944132559778838,0.534574278268325,0.5585816868748323,0.1860378982944617,0.6389990387296418,0.21449003512630443,0.563152011069123,0.0,0.5289615954539175,0.17956978141135171
0.3746433451268828,0.48651811246167265,0.6038048588521512,0.7299454475612942,0.21576061614812414,0.6891876728102232,0.4601770169285547,0.38919545387864884,0.8432471667670021,0.7106855542370487,0.0,0.7127257667489181,0.25780034963629167
0.17468385691763647,0.5309706745639136,0.7350847154577757,0.6246934020405074,0.40406767369668073,0.6031539473354302,0.11466119814314836,0.570477674945197,0.529936044268428,0.512266399069435,0.0,0.6185742272501745,0.7115850006488178
0.3354344154105132,0.5348312745136501,0.42263740884719553,0.42683900183183726,0.27260262832357396,0.33676576061098906,0.1399303011606437,0.6595529832670364,0.5060029793320717,0.6726955240575879,0.0,0.2575169190991823,0.5169937554637623
0.7224757617141634,0.5462611798486683,0.6535863226311438,0.5469597902003633,0.3904120453311698,0.7046246494042573,0.5396211121373135,0.33827607305631613,0.2699061452102008,0.4098880336366255,0.0,0.6288133271160253,0.3347056934875114
0.5129284241317837,0.5367446974387309,0.21002483482735906,0.5241323017688377,0.2739675433481573,0.7541188303010576,0.25178248563512734,0.48112695456139365,0.3484329051168615,0.4540335663809565,0.0,0.4350610871152735,0.7125163849440772
0.7290424526215185,0.4390141150836899,0.18100409606972243,0.5199932308969697,0.24248035993497352,0.6517964067341727,0.16392756144697418,0.46786649737000996,0.37730130364304676,0.5058453014049746,0.0,0.5013109476149837,0.4095516093968011
0.2801663926973327,0.47125733984903784,0.32491016161501174,0.5406316436039456,0.3621406670104311,0.436946333866047,0.28077836338733037,0.03448250827034949,0.49773329976627984,0.40566209706481837,0.0,0.4520174214725563,0.7410673561897838
0.17523318638605254,0.6852279332927256,0.4910283966732706,0.6543887254512132,0.48409065701272647,0.614880498582446,0.37402892474143073,0.28606443199479337,0.5422886677467247,0.4871979665892777,0.0,0.42411553373019967,0.687698478126461
0.6232835288905293,0.7011492494576754,0.2887141333378887,0.5681471044652031,0.5429127921517446,0.6670804248190852,0.16695366809392753,0.30857488774836295,0.4566692103152354,0.6101440120184102,0.0,0.6952135475715124,0.7402079922104703
0.6844900270325883,0.7275506700178087,0.30173140833233164,0.464895616396432,0.49434928782592047,0.5233025996390324,0.1432280252779355,0.6375011677270113,0.5859827098373249,0.7557498097637768,0.0,0.6856187993116261,0.6986031816959188
0.8126319658332936,0.3686407257789299,0.44653248259778056,0.4960666428014369,0.6404906901950106,0.6216638461765205,0.33232815318893144,0.5851988150386536,0.5944115430570278,0.5662541086699601,0.0,0.38945504769917855,0.7650125084951465
0.7433144450997009,0.5329137077718973,0.2509193904850704,0.37810642002378314,0.3785570574717566,0.4471933652141622,0.043400127806748734,0.4048728128639896,0.7538264614756072,0.6456182293806237,0.0,0.43167876696643925,0.17000675478545102
0.783868137192537,0.6599779649299298,0.36908874172032424,0.12451943031410632,0.42546575181019886,0.44554330996981606,0.4614001439299042,0.5233471758593522,0.5981150695577628,0.616725755412557,0.0,0.5049543629648925,0.5979909006759767
0.5245282210039862,0.338214649971631,0.505862700220161,0.7986470394250278,0.518140827357691,0.5113421307722522,0.12381463272135729,0.38273052036410116,0.3432899861353756,0.4046537692215618,0.0,0.3623760727924851,0.6438765878943611
0.439641060660692,0.6757545591010143,0.13457696583875325,0.48812832281540236,0.3230914377614428,0.6408286577140322,0.2977539808254252,0.3829448513495368,0.3941410971569092,0.7107002518493566,0.0,0.15726130706615643,0.6248771142578
0.535597981448973,0.5015736702844342,0.37826363924543405,0.7376758804473884,0.42418644679729633,0.6819193531934861,0.2936819562187494,0.5100016931142739,0.522293092985197,0.45011909657471905,0.0,0.4690754258196309,0.3691485567237361
0.32837995328242253,0.6035630078384373,0.5651752109922408,0.6523210025014424,0.38635967089666934,0.839130762515517,0.024222053754723773,0.5498521333279487,0.6485372187843359,0.40114918414906464,0.0,0.43349034820964055,0.7144622006685157
0.8467937263581437,0.3907888842122875,0.3993244826732947,0.40791804722849273,0.4492610487369818,0.6941975778756756,0.30127590823243644,0.26960457665130333,0.43155608590597355,0.7546014477421491,0.0,0.3435037578104494,0.24499590601787619
0.4176034629610106,0.4723075115833866,0.21409218156879797,0.36724003702316343,0.6471520333002819,0.5265811488256712,0.4801935048862262,0.324717469938145,0.6999053479131414,0.4229392717548379,0.0,0.4272541397367334,0.15516258375904612
0.2529229996327821,0.5501146757385498,0.17414308968602601,0.5393767718887847,0.544472668705131,0.6459165850464453,0.12008770391587369,0.5221774799334726,0.20908667055439017,0.6551840969784558,0.0,0.53774458794397,0.4705250692936777
0.7736440467821329,0.5942298879992216,0.31670675326070874,0.47655309762154047,0.34802047364097033,0.4070352068349764,0.4674580091798598,0.6974733897580228,0.4284448430769499,0.6498843462244468,0.0,0.9138009462107022,0.6325488862439621
0.5888540805409249,0.2869360756257868,0.3007002667579084,0.3843360347554447,0.4837252674010478,0.6107733932276352,0.24185006778603982,0.5121194680390855,0.6832666408266641,0.5123819609178148,0.0,0.35029214018092275,0.4121211283607424
0.44067445558667184,0.23406692606220636,0.6199552190046188,0.49159589188250336,0.2708834685176599,0.7034207364697843,0.05335207594108665,0.38441997951074525,0.8324398856168067,0.15400931945110719,0.0,0.7349394895044624,0.3726681240790975
0.5248829576116004,0.6523316766145499,0.3134109515584966,0.3899983133768672,0.4710818878260187,0.5766310561254745,0.23137231123910496,0.29374903655634466,0.4010315479107121,0.27422556422032884,0.0,0.33036603823312133,0.23252793186675452
0.6412018361057542,0.5832540465652554,0.5030315304626773,0.7205672868117327,0.13948690927803364,0.6040607296110942,0.2847273578948787,0.27649689075087336,0.10690361770175255,0.3643664928585537,0.0,0.3572407287970187,0.8142136160999427
0.3098281710763472,0.5809683744568885,0.026790309802779508,0.5160724422334574,0.45505917725100675,0.6689996407454921,0.6336879551287482,0.4526782121538866,0.6397521879277486,0.2830853464750175,0.0,0.5126796659032162,0.5203191490412566
0.4131730168765987,0.41577566791773934,0.5978473952555965,0.7936379817890405,0.451864614202821,0.6496883480835197,0.6388780530941252,0.6048445045731379,0.31920108520674356,0.2576742593102964,0.0,0.3130127339463712,0.5905922473313372
0.728808435587041,0.7069254256426247,0.44129110427584634,0.5524824376292155,0.20189934186203906,0.7903907570035854,0.28882053019373555,0.29774238218866733,0.7459317531400298,0.4889663537881256,0.0,0.35018811536239325,0.5781105997918703
0.526159097778687,0.5327877707372504,0.543161329555376,0.5754979758525336,0.44986787456087296,0.46952814334801585,0.1442461466619205,0.1929355008408189,0.2645397774779456,0.4330045628274769,0.0,0.5867867791483063,0.04595216234503846
0.385202308822165,0.6768018829052616,0.3710728510712808,0.6468482756006868,0.4201364041790284,0.6538473656212287,0.257697225053727,0.429105908074936,0.6278752065995663,0.5262931004380995,0.0,0.3145775528026805,0.4429909933653981
0.29806185411272645,0.4996944478255281,0.6544200300917146,0.41210664562669813,0.42622979441128905,0.6126780097422132,0.4036887388470684,0.27525988961502135,0.6118529868335025,0.46774003004940923,0.0,0.6393127357678442,0.2767779380266418
0.4952405428819262,0.46270833963288505,0.05380419098557834,0.47869874231556936,0.5144697297274697,0.6654697674892294,0.5777255064228589,0.6319212810787169,0.12928720167002689,0.700381525479675,0.0,0.8058393200060565,0.19833636897353557
0.7772990085245026,0.45732333375669,0.3334047626012755,0.5341125513603434,0.6158354478170819,0.5781352016084297,0.20933063628369614,0.6861718586146113,0.4604574165801691,0.29728919792250785,0.0,0.4726413069669669,0.4031147377699576
0.4819819142755537,0.41544511640405934,0.201328563435785,0.7149823729782041,0.4414186262239138,0.6602992301793844,0.1479102900644631,0.2705673021501971,0.29631859868696947,0.2761767607433272,0.0,0.5517302837523035,0.4211417614035832
0.41073933283840514,0.5438147399233979,0.2447516288770366,0.4957784745050858,0.5799680330172968,0.7187296028633362,0.3225735697245788,0.4109855857761069,0.34431747886183733,0.4258950749616659,0.0,0.310969714567753,0.3508080836055059
0.6386113888590258,0.2188644838481797,0.6860981038021553,0.5394488911519522,0.5288150867244322,0.5083680628311235,0.004640385205950966,0.5910010445244946,0.6416599086571013,0.511323441807303,0.0,0.397610542038452,0.7291136586219837
0.585849994848126,0.30824930012847407,0.5902336945070669,0.6864327103159454,0.5483789585276319,0.46863012296888085,0.34982560223077663,0.3960342770919465,0.3462386592966748,0.321597499106985,0.0,0.14189210443239825,0.529640910082732
0.49268680573537715,0.5945070496897089,0.5073821930233581,0.45260410037959814,0.31761248505149486,0.629312722633718,0.41044140462936207,0.3156485285258559,0.6635601570213008,0.5520989950195333,0.0,0.6031985372952428,0.6415096349262586
0.48322537623804185,0.6046872921224842,0.14439781784674446,0.4321159423480602,0.2912954985149204,0.6506098480448747,0.729843566867892,0.747396788060934,0.20176835493467044,0.544963476455479,0.0,0.45432111961967386,0.12953720594067192
0.7819016384643872,0.5996522656989813,0.5121536548969439,0.4521463068105554,0.6117607335517984,0.6132077399452622,0.2142027231804166,0.5222660663076266,0.5368850571857691,0.4158640694378002,0.0,0.328169727104187,0.689628993190978
0.12589699878288563,0.4550978509050352,0.5602502378752265,0.5975699923226935,0.37823013869586297,0.8188716203162302,0.15771236190125434,0.2840516880660182,0.49788191686870126,0.36547049920629526,0.0,0.43509419876448774,0.5225772653184244
0.41091124565276116,0.6094251460304068,0.46026946722999307,0.6341338261598296,0.4370386854402296,0.49538497828823136,0.1382805550703104,0.44111695536485795,0.7745389090819046,0.49044370391311176,0.0,0.38568490017764573,0.8877967140889644
0.563212214723103,0.7215340025091828,0.04005941657647278,0.679855986944122,0.5396362853917837,0.5154823941075876,0.7237099970164863,0.548609283378843,0.3582280861934494,0.7037065462977872,0.0,0.6240056857662868,0.48903606610023304
0.6668139120108767,0.298031266773787,0.5130305075384287,0.467345803407854,0.297924916938462,0.4622236614413612,0.6263489958491013,0.6397592250185307,0.3116371023354832,0.41596507918383774,0.0,0.6998676388147936,0.7048178337033781
0.337197187350724,0.40566514444097246,0.5002051214687596,0.5463923041116547,0.4120470857212152,0.7480145248324582,0.4856156417652974,0.15956888474736175,0.3900776403600666,0.20287818359089962,0.0,0.760546634374317,0.24234445091835416
0.31753977613864093,0.49426159554844284,0.23817002201301152,0.6261982124256826,0.4049161126836317,0.770613338874225,0.5804583266614481,0.6413717782787192,0.5465879972812613,0.5395087580730239,0.0,0.7146191935331718,0.6077804397283082
0.607998718900821,0.535258550902705,0.4272685926223122,0.46836992547620343,0.1865320288471518,0.4990398820311809,0.29565908618617626,0.4541384446306487,0.494693465853515,0.6406297657528829,0.0,0.48455462114671605,0.38811009404277647
0.7463131972308392,0.30336287227572534,0.29255888557416715,0.2525844619267987,0.6286526701682743,0.6048847578637189,0.16947450600803476,0.6649015683658499,0.3979988580051875,0.4069297361874852,0.0,0.5205012288791765,0.23377632687875732
0.23672570620716474,0.7957873167075458,0.06374567010502212,0.95640375464981,0.3913205380596724,0.5749625022216651,0.0024985395497881396,0.46308547826073854,0.15101552177229632,0.36289411268708216,0.0,0.5103511476251339,0.34379756651863563
0.6620104190490588,0.3994736782483215,0.702511268161221,0.6024894325107154,0.3729197101566438,0.6506869145108022,0.03529248580580391,0.35562778234529135,0.7259308642431483,0.45990578165927964,0.0,0.8230388210737775,0.39769734371085214
0.4264161901592447,0.5824884886131643,0.1299618771477401,0.33996787304620724,0.40646922185323253,0.3383789416126822,0.39279684398964576,0.5538336933802226,0.34902851693148157,0.369094839592921,0.0,0.6359012719872531,0.3944995216120573
0.5912563187061498,0.5840909307545377,0.5546963735435847,0.29622896199283427,0.41380844865122934,0.7851057104669982,0.3308277812757577,0.2742488745141718,0.7163887254203727,0.33130256424789706,0.0,0.6538073885308326,0.2511688036780135
0.33814695871352163,0.5184536541863589,0.47282939142937735,0.6976313520217857,0.36066299140555913,0.6799921563490171,0.25354058274337116,0.29560757264381277,0.7969910680314467,0.3731702436019786,0.0,0.09808701473419947,0.4754305536521633
0.6849671932436451,0.41999904126779564,0.18119418296925235,0.5003136098246436,0.46394761612635127,0.34488065403118173,0.06929654829331182,0.41624963791526737,0.9561648730406467,0.26416177485320436,0.0,0.30303715405804743,0.39213595472079127
0.6105815743111026,0.9999999999999996,0.36337143737849603,0.4218646936165455,0.4965533173192168,0.6122574728184562,0.2745121527973498,0.2539410928936121,0.5547871926341081,0.9673654839348055,0.0,0.3107146381670236,0.36197213200927986
0.522550113653704,0.538933957104152,0.09145546355975238,0.18946820502037642,0.14521715426911708,0.6131160691742212,0.5670230147316794,0.5931228344393826,0.474650006993839,0.36553890902239883,0.0,0.4977458831576307,0.28755725157664275
0.6924251242755856,0.3148089655168982,0.34618205507300404,0.583655320717941,0.7505986471343623,0.3837721202592814,0.2591423723073645,0.41660720464838663,0.4576983453392068,0.737670654358357,0.0,0.6634661696684514,0.21148744652542995
0.3709415569991654,0.1978699825339998,0.4710447420118436,0.5232300289063757,0.3297181256093643,0.5695631434397213,0.35375366463917146,0.44403754446184696,0.4853732249703974,0.24861334145107114,0.0,0.6439560770001138,0.7033414333282682
0.38713835006474595,0.6033385698477853,0.003954377915133314,0.22865023245802307,0.43991066324944617,0.6964919226115484,0.07709022239483995,0.2717255988061624,0.471776681056907,0.49503786431633423,0.0,0.014026454423224278,0.6710936838624026
0.44105665145309025,0.5565178541510662,0.55983094316608,0.4578106396836568,0.47448256401922906,0.602535171854469,0.2557276630362105,0.3107249330946944,0.5013949495363044,0.31680788884059186,0.0,0.5431383518759235,0.7122015701848754
0.37390170281782975,0.6075766078490683,0.5296091960381826,0.5063924485863155,0.5375252850378028,0.5307141052425937,0.5141514080812689,0.22076849087186368,0.9732233193887534,0.6067229005848468,0.0,0.5086454184441731,0.6713559290997257
0.9075490761762307,0.48241060473644604,0.5613612001819897,0.5219614219179383,0.7176679557684159,0.5322624555735589,0.49697838614271256,0.40114104023522934,0.47814154526338465,0.6479440862329271,0.0,0.71738428619067,0.7680148722378513
0.7282617193983258,0.422240920687337,0.3778464069634152,0.49833749289056756,0.27849600356519544,0.4074904950514511,0.05833944656815871,0.7563481877585287,0.8075131214797764,0.4441464151742247,0.0,0.4630936489911013,0.39605554736870213
0.6265047436845645,0.580881382609657,0.5027718141485156,0.5616014676447648,0.21141600593269982,0.6506780167488737,0.008175302862755376,0.5011586566228261,0.5859537708714877,0.4557463041982499,0.0,0.6849636018676252,0.3418588353643626
0.5960317341071876,0.5348124882497092,0.6575571621136548,0.41944180509921275,0.5515219260096106,0.7600432876583588,0.054383339099611065,0.6509194952983046,0.5580822732798754,0.5988021684596262,0.0,0.25487093534658817,0.7985479765332943
0.6200631679234853,0.2870702877926239,0.41795209037318937,0.7258548646852014,0.40118868123197904,0.581810166157059,0.06324103856294584,0.5430551955994609,0.5357771202961317,0.32191817622854557,0.0,0.4544565271153226,0.40723453983107133
0.4864131734143715,0.376393843271559,0.29037366588470187,0.6560700765882319,0.3914741818190598,0.7143801635904176,0.2420903652307617,0.22189447269903395,0.4605365127573337,0.40843289290542784,0.0,0.3013749176261262,0.8780150988562163
0.5225804097384624,0.30931372726953166,0.5784867687251906,0.7689087708713187,0.15119980871408623,0.6564828778902972,0.876835721693057,0.4601222315979241,0.17525654456037493,0.4599471869200179,0.0,0.6537323238093166,0.4395526841896465
0.5312998001658086,0.6045844037870229,0.5559196021292129,0.7079829950274572,0.5036499518221024,0.6247951033605988,0.5873795181222644,0.35402059212663506,0.5917699873055839,0.4213258088214883,0.0,0.9729818634885138,0.7445225196187708
0.6526162921027175,0.7324898026998183,0.427504184728264,0.7183189658437229,0.471524267808365,0.5431150072745738,0.5463752141370092,0.5764045974160039,0.473486811242747,0.30274498096003566,0.0,0.4547891576613654,0.19113062115266582
0.6288295434178934,0.8265425687816026,0.44730134179302034,0.5653726738725483,0.388998272535381,0.39791909889385957,0.19289903067027614,0.30324976642982504,0.6816487727233282,0.2580269863690827,0.0,0.39178764807117855,0.6930762140262479
0.7203083797341375,0.4469533123244678,0.30758476622892206,0.46690299096594073,0.2841054829440507,0.47161672398529897,0.26494651753213244,0.8600660766797752,0.5520471074445894,0.8205970027391838,0.0,0.4966296984812389,0.9872727046566128
0.6888642336080535,0.5800399309238453,0.36087797590347837,0.5680624630924266,0.5242816883969598,0.5207271935512975,0.21324786201664425,0.40940701554991943,0.41112413225450967,0.3389806657940685,0.0,0.4047846665833897,0.5394086161785889
0.495520408251675,0.6448699869964796,0.5774013786797763,0.659754847466599,0.32775708624691313,0.43731989876577315,0.30702139132528805,0.2790555848062275,0.2380883746486699,0.918780896271801,0.0,0.43010001718495244,0.7814238042823471
0.7669680584135978,0.35138986998516275,0.1712582991378159,0.3426519079632891,0.3098550542190096,0.6642016612200816,0.02426407866047183,0.561792132626568,0.34066893154643346,0.5351226996283222,0.0,0.522817842022403,0.5040583919691086
0.24427154060911424,0.4786300191482673,0.07711776743397644,0.5542893120090807,0.27079846216380477,0.48936495994591633,0.7052473957122828,0.7952588561635032,0.4690845371436863,0.36242627581712183,0.0,0.11783092945712599,0.6480795161562432
0.35146999251025135,0.7242679190814925,0.09155939650773959,0.3267239242696552,0.3618485845300611,0.6617261947065263,0.508981198616694,0.5330099938886961,0.3833846079701841,0.40884045028214167,0.0,0.38182585801361124,0.6392556245526659
0.3417337143096978,0.6093297442261174,0.16384422989522024,0.42988875895277684,0.2761412790617058,0.5055333753352934,0.09391256125987,0.49924174005911537,0.5183411304587018,0.6575342652619435,0.0,0.3540045777795319,0.3004682115775715
0.5574332872066392,0.6916884994403811,0.19470868645494507,0.5701898558189943,0.35885510223501893,0.6634486880095247,0.14084603367953705,0.6208106270221592,0.5041099731769079,0.575610878649071,0.0,0.2753604425787273,0.20319609318033582
